,INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER,TYPE,METADATA,COUNTRY_NAME_EN,INDICATOR_LABEL_EN
3537,26605,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Europe: Students from San Marino, both sexes (number)"
4511,26606,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Europe: Students from Slovakia, both sexes (number)"
5444,26607,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Europe: Students from Slovenia, both sexes (number)"
4909,26608,TZA,2022,1.0,,,,,United Republic of Tanzania,"Europe: Students from Spain, both sexes (number)"
4881,26609,TZA,2022,4.0,,,,,United Republic of Tanzania,"Europe: Students from Sweden, both sexes (number)"
8559,26610,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Europe: Students from Switzerland, both sexes (number)"
6606,26611,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Europe: Students from North Macedonia, both sexes (number)"
351,26612,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Europe: Students from the Ukraine, both sexes (number)"
940,26613,TZA,2022,4.0,,,,,United Republic of Tanzania,"Europe: Students from the United Kingdom, both sexes (number)"
4618,26614,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Europe: Students from Serbia, both sexes (number)"
2467,26615,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Europe: Students from unknown countries, both sexes (number)"
10137,26616,TZA,2022,4.0,,,,,United Republic of Tanzania,"Inbound internationally mobile students from Oceania, both sexes (number)"
4708,26617,TZA,2022,1.0,,,,,United Republic of Tanzania,"Oceania: Students from Australia, both sexes (number)"
11235,26618,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Oceania: Students from the Cook Islands, both sexes (number)"
4733,26619,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Oceania: Students from Fiji, both sexes (number)"
8526,26620,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Oceania: Students from Kiribati, both sexes (number)"
8039,26621,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Oceania: Students from New Zealand, both sexes (number)"
3512,26622,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Oceania: Students from Niue, both sexes (number)"
4194,26623,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Oceania: Students from Palau, both sexes (number)"
11906,26624,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Oceania: Students from Papua New Guinea, both sexes (number)"
11876,26625,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Oceania: Students from Samoa, both sexes (number)"
8933,26626,TZA,2022,1.0,,,,,United Republic of Tanzania,"Oceania: Students from the Solomon Islands, both sexes (number)"
4852,26627,TZA,2022,2.0,,,,,United Republic of Tanzania,"Oceania: Students from Tonga, both sexes (number)"
6743,26628,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Oceania: Students from Tuvalu, both sexes (number)"
9337,26629,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Oceania: Students from Vanuatu, both sexes (number)"
3215,26630,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Oceania: Students from unknown countries, both sexes (number)"
2009,26631,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Inbound internationally mobile students from unknown continents, both sexes (number)"
447,26637,TZA,2022,1205.0,,,,,United Republic of Tanzania,"Total inbound internationally mobile students, both sexes (number)"
1947,26638,TZA,2022,443.0,,,,,United Republic of Tanzania,"Total inbound internationally mobile students, female (number)"
2231,26640,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Europe: Students from Gibraltar, both sexes (number)"
4228,26641,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Caribbean and Central America: Students from Anguilla, both sexes (number)"
2274,26642,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Caribbean and Central America: Students from the Cayman Islands, both sexes (number)"
6804,26643,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Caribbean and Central America: Students from Montserrat, both sexes (number)"
6457,26644,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Oceania: Students from the Marshall Islands, both sexes (number)"
4808,26645,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Oceania: Students from the Federated States of Micronesia, both sexes (number)"
8439,26646,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Oceania: Students from Nauru, both sexes (number)"
2834,26647,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Oceania: Students from Tokelau, both sexes (number)"
2031,26648,TZA,2022,5.0,,,,,United Republic of Tanzania,"Inbound internationally mobile students from North America, both sexes (number)"
5018,26650,TZA,2004,0.0,NIL,,,,United Republic of Tanzania,"Inbound internationally mobile students from the Caribbean and Central America, both sexes (number)"
5082,26651,TZA,2004,0.0,NIL,,,,United Republic of Tanzania,"Caribbean and Central America: Students from unknown countries, both sexes (number)"
6182,26652,TZA,2022,0.0,NIL,,,,United Republic of Tanzania,"Europe: Students from Montenegro, both sexes (number)"
7639,299902,TZA,2022,6.0,,,,,United Republic of Tanzania,Official entrance age to pre-primary education (years)
7554,299905,TZA,2022,7.0,,,,,United Republic of Tanzania,Official entrance age to primary education (years)
10931,299929,TZA,2022,1.0,,,,,United Republic of Tanzania,Theoretical duration of pre-primary education (years)
2310,299932,TZA,2022,7.0,,,,,United Republic of Tanzania,Theoretical duration of primary education (years)
2848,400,TZA,2022,7.0,,,,,United Republic of Tanzania,Duration of compulsory education (years)
2057,40032,TZA,2022,0.0,,,,,United Republic of Tanzania,"Enrolment in early childhood educational development programmes, male (number)"
4471,40033,TZA,2021,706395.0,,,,,United Republic of Tanzania,"Enrolment in pre-primary education, male (number)"
4602,40034,TZA,2021,706395.0,,,,,United Republic of Tanzania,"Enrolment in early childhood education, male (number)"
7835,40035,TZA,2021,5557707.0,,,,,United Republic of Tanzania,"Enrolment in primary education, male (number)"
6195,40038,TZA,2021,1045441.0,,,,,United Republic of Tanzania,"Enrolment in lower secondary education, male (number)"
11318,40041,TZA,2021,87647.0,,,,,United Republic of Tanzania,"Enrolment in upper secondary education, male (number)"
9772,40044,TZA,2021,1133088.0,,,,,United Republic of Tanzania,"Enrolment in secondary education, male (number)"
11847,40047,TZA,2018,80050.0,,,,,United Republic of Tanzania,"Enrolment in post-secondary non-tertiary education, male (number)"
6914,40050,TZA,2022,0.0,,,,,United Republic of Tanzania,"Enrolment in early childhood educational development programmes, female (number)"
7038,40051,TZA,2021,684430.0,,,,,United Republic of Tanzania,"Enrolment in early childhood education, female (number)"
9403,40054,TZA,2022,0.0,,,,,United Republic of Tanzania,"Enrolment in early childhood educational development programmes, both sexes (number)"
4623,40055,TZA,2021,1390825.0,,,,,United Republic of Tanzania,"Enrolment in early childhood education, both sexes (number)"
7416,401,TZA,2022,7.0,,,,,United Republic of Tanzania,Official entrance age to compulsory education (years)
6724,403,TZA,2022,1.0,,,,,United Republic of Tanzania,Start month of the academic school year (pre-primary to post-secondary non-tertiary education)
3970,404,TZA,2022,12.0,,,,,United Republic of Tanzania,End month of the academic school year (pre-primary to post-secondary non-tertiary education)
6948,405,TZA,2022,2022.0,,,,,United Republic of Tanzania,Start of the academic school year (pre-primary to post-secondary non tertiary education)
424,406,TZA,2022,2022.0,,,,,United Republic of Tanzania,End of the academic school year (pre-primary to post-secondary non tertiary education)
2702,41906,TZA,2020,40940.0,,,,,United Republic of Tanzania,"Repeaters in Grade 1 of primary education, male (number)"
8711,41907,TZA,2020,42895.0,,,,,United Republic of Tanzania,"Repeaters in Grade 2 of primary education, male (number)"
4227,41908,TZA,2020,52663.0,,,,,United Republic of Tanzania,"Repeaters in Grade 3 of primary education, male (number)"
9170,41909,TZA,2020,63404.0,,,,,United Republic of Tanzania,"Repeaters in Grade 4 of primary education, male (number)"
2993,41910,TZA,2020,1729.0,,,,,United Republic of Tanzania,"Repeaters in Grade 5 of primary education, male (number)"
9349,41911,TZA,2020,5287.0,,,,,United Republic of Tanzania,"Repeaters in Grade 6 of primary education, male (number)"
8606,41912,TZA,2020,273.0,,,,,United Republic of Tanzania,"Repeaters in Grade 7 of primary education, male (number)"
8671,41913,TZA,2020,0.0,NIL,,,,United Republic of Tanzania,"Repeaters in grade unknown of primary education, male (number)"
8892,41914,TZA,2020,207191.0,,,,,United Republic of Tanzania,"Repeaters in primary education, all grades, male (number)"
3998,41915,TZA,2018,643.0,,,,,United Republic of Tanzania,"Repeaters in Grade 1 of lower secondary general education, male (number)"
6643,41916,TZA,2018,10655.0,,,,,United Republic of Tanzania,"Repeaters in Grade 2 of lower secondary general education, male (number)"
10581,41917,TZA,2018,1253.0,,,,,United Republic of Tanzania,"Repeaters in Grade 3 of lower secondary general education, male (number)"
9494,41918,TZA,2018,474.0,,,,,United Republic of Tanzania,"Repeaters in Grade 4 of lower secondary general education, male (number)"
9165,41919,TZA,2022,0.0,,,,,United Republic of Tanzania,"Repeaters in Grade 5 of lower secondary general education, male (number)"
5177,41920,TZA,2022,0.0,,,,,United Republic of Tanzania,"Repeaters in Grade 6 of lower secondary general education, male (number)"
47,41921,TZA,2018,0.0,NIL,,,,United Republic of Tanzania,"Repeaters in grade unknown of lower secondary general education, male (number)"
4407,41922,TZA,2018,13025.0,,,,,United Republic of Tanzania,"Repeaters in lower secondary general education, all grades, male (number)"
8301,41924,TZA,2018,793.0,,,,,United Republic of Tanzania,"Repeaters in Grade 1 of lower secondary general education, female (number)"
3652,41925,TZA,2018,12810.0,,,,,United Republic of Tanzania,"Repeaters in Grade 2 of lower secondary general education, female (number)"
4208,41926,TZA,2018,1360.0,,,,,United Republic of Tanzania,"Repeaters in Grade 3 of lower secondary general education, female (number)"
5956,41927,TZA,2018,530.0,,,,,United Republic of Tanzania,"Repeaters in Grade 4 of lower secondary general education, female (number)"
924,41928,TZA,2022,0.0,,,,,United Republic of Tanzania,"Repeaters in Grade 5 of lower secondary general education, female (number)"
5976,41929,TZA,2022,0.0,,,,,United Republic of Tanzania,"Repeaters in Grade 6 of lower secondary general education, female (number)"
3221,41930,TZA,2018,0.0,NIL,,,,United Republic of Tanzania,"Repeaters in grade unknown of lower secondary general education, female (number)"
9811,41931,TZA,2018,15493.0,,,,,United Republic of Tanzania,"Repeaters in lower secondary general education, all grades, female (number)"
2433,41933,TZA,2018,1436.0,,,,,United Republic of Tanzania,"Repeaters in Grade 1 of lower secondary general education, both sexes (number)"
4151,41934,TZA,2018,23465.0,,,,,United Republic of Tanzania,"Repeaters in Grade 2 of lower secondary general education, both sexes (number)"
10034,41935,TZA,2018,2613.0,,,,,United Republic of Tanzania,"Repeaters in Grade 3 of lower secondary general education, both sexes (number)"
2630,41936,TZA,2018,1004.0,,,,,United Republic of Tanzania,"Repeaters in Grade 4 of lower secondary general education, both sexes (number)"
8901,41937,TZA,2022,0.0,,,,,United Republic of Tanzania,"Repeaters in Grade 5 of lower secondary general education, both sexes (number)"
1122,41938,TZA,2022,0.0,,,,,United Republic of Tanzania,"Repeaters in Grade 6 of lower secondary general education, both sexes (number)"
6322,41939,TZA,2018,0.0,NIL,,,,United Republic of Tanzania,"Repeaters in grade unknown of lower secondary general education, both sexes (number)"
7696,41940,TZA,2018,28518.0,,,,,United Republic of Tanzania,"Repeaters in lower secondary general education, all grades, both sexes (number)"
8145,42096,TZA,2021,0.0,,,,,United Republic of Tanzania,"Teachers in early childhood educational development programmes, male (number)"
11437,42097,TZA,2021,3297.0,,,,,United Republic of Tanzania,"Teachers in pre-primary education, male (number)"
9953,42099,TZA,2021,101250.0,,,,,United Republic of Tanzania,"Teachers in primary education, male (number)"
6024,42104,TZA,2020,70979.0,,,,,United Republic of Tanzania,"Teachers in secondary education, male (number)"
4995,42105,TZA,2016,1637.0,,,,,United Republic of Tanzania,"Teachers in post-secondary non-tertiary education, male (number)"
4955,42110,TZA,2021,0.0,,,,,United Republic of Tanzania,"Teachers in early childhood educational development programmes, female (number)"
3969,42116,TZA,2021,0.0,,,,,United Republic of Tanzania,"Teachers in early childhood educational development programmes, both sexes (number)"
11742,42614,TZA,2019,0.0,,,,,United Republic of Tanzania,"Enrolment in tertiary education, ISCED 5 programmes, male (number)"
8661,42615,TZA,2020,103229.0,,,,,United Republic of Tanzania,"Enrolment in tertiary education, ISCED 6 programmes, male (number)"
11777,42617,TZA,2022,9686.0,,,,,United Republic of Tanzania,"Enrolment in tertiary education, ISCED 7 programmes, male (number)"
10430,42619,TZA,2022,1817.0,,,,,United Republic of Tanzania,"Enrolment in tertiary education, ISCED 8 programmes, male (number)"
10706,42620,TZA,2020,218495.0,,,,,United Republic of Tanzania,"Enrolment in tertiary education, all programmes, male (number)"
3265,42635,TZA,2020,73688.0,,,,,United Republic of Tanzania,"Enrolment in tertiary education, ISCED 6 programmes, female (number)"
11455,42637,TZA,2022,6407.0,,,,,United Republic of Tanzania,"Enrolment in tertiary education, ISCED 7 programmes, female (number)"
8577,42654,TZA,2020,176917.0,,,,,United Republic of Tanzania,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)"
9278,42656,TZA,2022,16093.0,,,,,United Republic of Tanzania,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)"
11956,43188,TZA,2022,762.0,,,,,United Republic of Tanzania,"Total inbound internationally mobile students, male (number)"
2600,43617,TZA,2019,7015.0,,,,,United Republic of Tanzania,"Teachers in tertiary education programmes, male (number)"
2919,43618,TZA,2019,0.0,,,,,United Republic of Tanzania,"Teachers in tertiary education ISCED 5 programmes, male (number)"
2434,901203,TZA,2022,46.0,,,,,United Republic of Tanzania,"Africa: Students from South Sudan, both sexes (number)"
11672,901204,TZA,2022,8.0,,,,,United Republic of Tanzania,"Africa: Students from Sudan, both sexes (number)"
9302,999973,TZA,2022,6.0,,,,,United Republic of Tanzania,Official entrance age to early childhood education (years)
11657,999974,TZA,2022,1.0,,,,,United Republic of Tanzania,Theoretical duration of early childhood education (years)
1921,999975,TZA,2022,14.0,,,,,United Republic of Tanzania,Official entrance age to lower secondary education (years)
75,999976,TZA,2022,4.0,,,,,United Republic of Tanzania,Theoretical duration of lower secondary education (years)
2474,999977,TZA,2022,18.0,,,,,United Republic of Tanzania,Official entrance age to upper secondary education (years)
7928,999978,TZA,2022,2.0,,,,,United Republic of Tanzania,Theoretical duration of upper secondary education (years)
2463,999987,TZA,2022,20.0,,,,,United Republic of Tanzania,Official entrance age to post-secondary non-tertiary education (years)
2203,999988,TZA,2022,2.0,,,,,United Republic of Tanzania,Theoretical duration of post-secondary non-tertiary education (years)
10948,ASTAFF.6T8,TZA,2019,10026.0,,,,,United Republic of Tanzania,"Teachers in tertiary education ISCED 6, 7 and 8 programmes, both sexes (number)"
10605,ASTAFF.6T8.F,TZA,2019,3011.0,,,,,United Republic of Tanzania,"Teachers in tertiary education ISCED 6, 7 and 8 programmes, female (number)"
